,ABN,Name,Main activity,Full time staff,Part time staff,Volunteers,Year,Casual staff,Total revenue,Total gross income,Employee expenses,All other expenses,Total expenses,Net surplus deficit,type,cat1_1,formed_combined2
2068,76092919769,Reconciliation Australia Limited,Civic and advocacy activities,29,4,9,2018,2.0,7477327.0,7477327.0,3388487.0,3279469.0,7054319.0,423008.0,Citizen group,identity groups,2000.0
2069,76092919769,Reconciliation Australia Limited,Civic and advocacy activities,24,5,9,2019,2.0,6275626.0,6275626.0,3084170.0,3008852.0,6489792.0,-214166.0,Citizen group,identity groups,2000.0
2070,76097394593,Ovarian Cancer Australia Limited,Other activity,4,5,51,2013,,,,,,,,Citizen group,disabled and health advocacy,2001.0
2071,76097394593,Ovarian Cancer Australia Limited,Other health service delivery,8,8,76,2014,0.0,1960768.0,1960768.0,930888.0,959596.0,1890484.0,70284.0,Citizen group,disabled and health advocacy,2001.0
2072,76097394593,Ovarian Cancer Australia Limited,Other health service delivery,5,9,80,2015,0.0,1942695.0,1942695.0,1380717.0,1080717.0,2461434.0,-518739.0,Citizen group,disabled and health advocacy,2001.0
2073,76097394593,Ovarian Cancer Australia Limited,Other health service delivery,7,6,60,2016,0.0,1955856.0,1955856.0,1056911.0,876957.0,1933868.0,21988.0,Citizen group,disabled and health advocacy,2001.0
2074,76097394593,Ovarian Cancer Australia Limited,Other health service delivery,8,9,60,2017,1.0,2830086.0,2830086.0,1376983.0,839159.0,2492802.0,337284.0,Citizen group,disabled and health advocacy,2001.0
2075,76097394593,Ovarian Cancer Australia Limited,Other health service delivery,8,11,60,2018,0.0,2958511.0,2958511.0,1468399.0,1043296.0,2951988.0,6523.0,Citizen group,disabled and health advocacy,2001.0
2076,76097394593,Ovarian Cancer Australia Limited,Other health service delivery,10,17,60,2019,0.0,3822445.0,3822445.0,1720650.0,1052470.0,3563272.0,259173.0,Citizen group,disabled and health advocacy,2001.0
2077,76375953011,Bowel Group For Kids Incorporated,,0,0,9,2013,,,,,,,,Service Group,disabled and health advocacy,1996.0
2078,76375953011,Bowel Group For Kids Incorporated,Other education,0,0,6,2014,0.0,0.0,2500.0,0.0,5000.0,5000.0,-2500.0,Service Group,disabled and health advocacy,1996.0
2079,76375953011,Bowel Group For Kids Incorporated,,0,0,0,2015,0.0,0.0,150.0,0.0,0.0,0.0,150.0,Service Group,disabled and health advocacy,1996.0
2080,76375953011,Bowel Group For Kids Incorporated,,0,0,8,2016,0.0,0.0,300.0,0.0,0.0,0.0,300.0,Service Group,disabled and health advocacy,1996.0
2081,76375953011,Bowel Group For Kids Incorporated,Advocacy and civic activities,0,0,4,2017,0.0,3200.0,3200.0,0.0,2000.0,2000.0,1200.0,Service Group,disabled and health advocacy,1996.0
2082,76375953011,Bowel Group For Kids Incorporated,Civic and advocacy activities,0,0,4,2018,0.0,5300.0,5300.0,0.0,2000.0,2000.0,3300.0,Service Group,disabled and health advocacy,1996.0
2083,76375953011,Bowel Group For Kids Incorporated,Civic and advocacy activities,0,0,4,2019,0.0,540.0,540.0,0.0,400.0,400.0,140.0,Service Group,disabled and health advocacy,1996.0
2084,76515756909,The Australian Association Of Mathematics Teachers Inc,Primary and secondary education,5,4,25,2013,,,,,,,,Professional group,occupational association,1966.0
2085,76515756909,The Australian Association Of Mathematics Teachers Inc,Primary and secondary education,4,3,30,2014,0.0,424475.0,424475.0,303322.0,222273.0,525595.0,-101120.0,Professional group,occupational association,1966.0
2086,76515756909,The Australian Association Of Mathematics Teachers Inc,Primary and secondary education,4,5,25,2015,0.0,0.0,873953.0,644843.0,168068.0,812911.0,61042.0,Professional group,occupational association,1966.0
2087,76515756909,The Australian Association Of Mathematics Teachers Inc,Primary and secondary education,8,4,25,2016,1.0,1351287.0,1351287.0,1068482.0,234165.0,1302647.0,48640.0,Professional group,occupational association,1966.0
2088,76515756909,The Australian Association Of Mathematics Teachers Inc,Primary and secondary education,6,5,25,2017,2.0,1401291.0,1401291.0,946216.0,444967.0,1394183.0,7108.0,Professional group,occupational association,1966.0
2089,76515756909,The Australian Association Of Mathematics Teachers Inc,Higher education,4,6,25,2018,3.0,1818808.0,1818808.0,668610.0,272491.0,941701.0,877107.0,Professional group,occupational association,1966.0
2090,76515756909,The Australian Association Of Mathematics Teachers Inc,Higher education,1,3,25,2019,0.0,2958681.0,2958681.0,413497.0,249914.0,669436.0,2289245.0,Professional group,occupational association,1966.0
2091,76604592013,Kids Under Cover,Housing activities,10,3,3,2013,,,,,,,,Service Group,social welfare and poor,1989.0
2092,76604592013,Kids Under Cover,Housing activities,12,3,6,2014,2.0,5450262.0,5609930.0,1264888.0,3305718.0,4578506.0,1031424.0,Service Group,social welfare and poor,1989.0
2093,76604592013,Kids Under Cover,Housing activities,13,4,150,2015,2.0,6782373.0,6899209.0,1410984.0,4695078.0,6106062.0,793147.0,Service Group,social welfare and poor,1989.0
2094,76604592013,Kids Under Cover,Housing activities,15,1,100,2016,0.0,6933535.0,7405019.0,1437914.0,6514588.0,7952502.0,-547483.0,Service Group,social welfare and poor,1989.0
2095,76604592013,Kids Under Cover,Housing activities,18,1,100,2017,5.0,7857094.0,8086695.0,1576560.0,6312967.0,7889527.0,197168.0,Service Group,social welfare and poor,1989.0
2096,76604592013,Kids Under Cover,Housing activities,18,1,244,2018,0.0,7988982.0,7988982.0,1773149.0,6483950.0,8257099.0,-268117.0,Service Group,social welfare and poor,1989.0
2097,76604592013,Kids Under Cover,Housing activities,17,5,100,2019,5.0,8918748.0,9155577.0,2013942.0,8010243.0,10024185.0,-868608.0,Service Group,social welfare and poor,1989.0
2102,77052040516,Canteen - The Australian Organisation For Young People Living With Cancer,Other activity,71,16,0,2013,,,,,,,,Service Group,disabled and health advocacy,1988.0
2103,77052040516,Canteen - The Australian Organisation For Young People Living With Cancer,Other activity,76,26,301,2014,4.0,31217540.0,31477247.0,8060601.0,20445641.0,28506242.0,2971005.0,Service Group,disabled and health advocacy,1988.0
2104,77052040516,Canteen - The Australian Organisation For Young People Living With Cancer,Other health service delivery,75,26,700,2015,10.0,35183392.0,35587045.0,9006421.0,23463386.0,32469807.0,3117238.0,Service Group,disabled and health advocacy,1988.0
2105,77052040516,Canteen - The Australian Organisation For Young People Living With Cancer,Research,89,31,6,2016,3.0,34540856.0,35049389.0,9616612.0,19280597.0,28897209.0,6152180.0,Service Group,disabled and health advocacy,1988.0
2106,77052040516,Canteen - The Australian Organisation For Young People Living With Cancer,Other health service delivery,100,31,6,2017,7.0,33473267.0,33525581.0,10962835.0,20692145.0,31654980.0,1870601.0,Service Group,disabled and health advocacy,1988.0
2107,77052040516,Canteen - The Australian Organisation For Young People Living With Cancer,Other health service delivery,99,36,400,2018,3.0,37440770.0,37773928.0,12245130.0,25374141.0,37619271.0,154657.0,Service Group,disabled and health advocacy,1988.0
2108,77052040516,Canteen - The Australian Organisation For Young People Living With Cancer,Social services,149,60,400,2019,8.0,40504598.0,40504598.0,13090838.0,24803820.0,37894658.0,2609940.0,Service Group,disabled and health advocacy,1988.0
2109,77314074922,Brain Injury Australia Limited,Civic and advocacy activities,2,1,12,2013,,,,,,,,Citizen group,disabled and health advocacy,1986.0
2110,77314074922,Brain Injury Australia Limited,Civic and advocacy activities,1,0,6,2014,1.0,350838.0,350838.0,206075.0,134904.0,340979.0,9859.0,Citizen group,disabled and health advocacy,1986.0
2111,77314074922,Brain Injury Australia Limited,Civic and advocacy activities,1,1,2,2015,1.0,255204.0,262322.0,110728.0,69195.0,179923.0,82399.0,Citizen group,disabled and health advocacy,1986.0
2112,77314074922,Brain Injury Australia Limited,Advocacy and civic activities,1,0,1,2016,1.0,319161.0,326838.0,120953.0,55708.0,176661.0,150177.0,Citizen group,disabled and health advocacy,1986.0
2113,77314074922,Brain Injury Australia Limited,Advocacy and civic activities,2,1,0,2017,0.0,312346.0,312346.0,184561.0,54065.0,238626.0,73720.0,Citizen group,disabled and health advocacy,1986.0
2114,77314074922,Brain Injury Australia Limited,Civic and advocacy activities,1,1,0,2018,0.0,473630.0,473630.0,169646.0,312652.0,482298.0,-8668.0,Citizen group,disabled and health advocacy,1986.0
2115,77314074922,Brain Injury Australia Limited,Civic and advocacy activities,1,1,4,2019,0.0,73968.0,73968.0,66896.0,18742.0,85638.0,-11670.0,Citizen group,disabled and health advocacy,1986.0
2116,78002677581,Aboriginal Children's Advancement Society,Other education,1,0,0,2013,,,,,,,,Service Group,social welfare and poor,1963.0
2117,78002677581,Aboriginal Children's Advancement Society,Other education,1,0,0,2014,0.0,0.0,127200.0,36144.0,30955.0,84577.0,42683.0,Service Group,social welfare and poor,1963.0
2118,78002677581,Aboriginal Children's Advancement Society,Other education,1,0,0,2015,0.0,0.0,86606.0,42856.0,24262.0,75760.0,10846.0,Service Group,social welfare and poor,1963.0
2119,78002677581,Aboriginal Children's Advancement Society,Social services,1,0,0,2016,0.0,0.0,156008.0,36864.0,39498.0,76362.0,79646.0,Service Group,social welfare and poor,1963.0
2120,78002677581,Aboriginal Children's Advancement Society,Housing activities,1,0,0,2017,0.0,48142.0,58142.0,36136.0,30200.0,87336.0,-29194.0,Service Group,social welfare and poor,1963.0
2121,78002677581,Aboriginal Children's Advancement Society,"Economic, social and community development",1,0,0,2018,0.0,98723.0,98723.0,37000.0,31836.0,79373.0,19350.0,Service Group,social welfare and poor,1963.0
2122,78002677581,Aboriginal Children's Advancement Society,Primary and secondary education,1,0,6,2019,0.0,36846.0,51190.0,37000.0,28234.0,75916.0,-24726.0,Service Group,social welfare and poor,1963.0
2123,78053639115,Bush Heritage Australia,Environmental activities,47,32,20,2013,,,,,,,,Hybrid group,public interest,1990.0
2124,78053639115,Bush Heritage Australia,Environmental activities,45,33,301,2014,3.0,17726000.0,18471000.0,6632000.0,9222000.0,15854000.0,2617000.0,Hybrid group,public interest,1990.0
2125,78053639115,Bush Heritage Australia,Environmental activities,63,33,454,2015,5.0,20305000.0,20305000.0,7343000.0,11134000.0,18515000.0,1790000.0,Hybrid group,public interest,1990.0
2126,78053639115,Bush Heritage Australia,Environmental activities,69,29,466,2016,5.0,19853000.0,19853000.0,8511000.0,9506000.0,18118000.0,1735000.0,Hybrid group,public interest,1990.0
2127,78053639115,Bush Heritage Australia,Environmental activities,70,28,785,2017,4.0,22596000.0,22596000.0,8403000.0,10841000.0,19351000.0,3245000.0,Hybrid group,public interest,1990.0
2128,78053639115,Bush Heritage Australia,Environmental activities,68,28,504,2018,4.0,20970000.0,21114000.0,9180000.0,14314000.0,23664000.0,-2550000.0,Hybrid group,public interest,1990.0
2129,78053639115,Bush Heritage Australia,Environmental activities,78,39,489,2019,9.0,28206000.0,28252000.0,10122000.0,14375000.0,24644000.0,3608000.0,Hybrid group,public interest,1990.0
2130,78096035773,Australian Water Association Limited,Environmental activities,41,10,200,2013,,,,,,,,Business association,business organization,1962.0
2131,78096035773,Australian Water Association Limited,Environmental activities,37,8,301,2014,0.0,7478182.0,7631551.0,3461590.0,4055020.0,7516610.0,114941.0,Business association,business organization,1962.0
2132,78096035773,Australian Water Association Limited,Environmental activities,29,3,500,2015,0.0,6942036.0,6943120.0,3905031.0,3561612.0,7466643.0,-523523.0,Business association,business organization,1962.0
2133,78096035773,Australian Water Association Limited,Environmental activities,28,0,500,2016,3.0,7050220.0,7195175.0,3909281.0,3589697.0,7498978.0,-303803.0,Business association,business organization,1962.0
2134,78096035773,Australian Water Association Limited,Environmental activities,21,2,500,2017,0.0,7696015.0,7696015.0,3674632.0,3835047.0,7509679.0,186336.0,Business association,business organization,1962.0
2135,78096035773,Australian Water Association Limited,Environmental activities,17,11,400,2018,0.0,8049564.0,8074037.0,3382266.0,4059453.0,7441719.0,632318.0,Business association,business organization,1962.0
2136,78096035773,Australian Water Association Limited,"Economic, social and community development",16,14,400,2019,0.0,8507001.0,8507001.0,3559545.0,4232495.0,7792040.0,714961.0,Business association,business organization,1962.0
2137,78533061672,Adult Learning Australia Limited,,2,9,12,2013,,,,,,,,Citizen group,education,1960.0
2138,78533061672,Adult Learning Australia Limited,Civic and advocacy activities,3,8,30,2014,1.0,1252124.0,1252124.0,344308.0,544494.0,888802.0,363322.0,Citizen group,education,1960.0
2139,78533061672,Adult Learning Australia Limited,Civic and advocacy activities,3,0,11,2015,3.0,1419139.0,1419139.0,429964.0,969425.0,1399389.0,19750.0,Citizen group,education,1960.0
2140,78533061672,Adult Learning Australia Limited,Advocacy and civic activities,3,3,12,2016,0.0,1832056.0,1891314.0,417719.0,1116151.0,1533870.0,357444.0,Citizen group,education,1960.0
2141,78533061672,Adult Learning Australia Limited,Advocacy and civic activities,3,2,10,2017,0.0,791740.0,836320.0,417476.0,526161.0,943637.0,-107317.0,Citizen group,education,1960.0
2142,78533061672,Adult Learning Australia Limited,Other education,1,5,15,2018,0.0,484616.0,424693.0,391443.0,206487.0,611797.0,-187104.0,Citizen group,education,1960.0
2143,78533061672,Adult Learning Australia Limited,Other education,1,5,13,2019,0.0,409811.0,490326.0,371548.0,236484.0,608032.0,-117706.0,Citizen group,education,1960.0
2144,79004621505,Puffing Billy Preservation Society,Other activity,0,0,900,2013,,,,,,,,Leisure group,recreational,1955.0
2145,79004621505,Puffing Billy Preservation Society,Other activity,0,0,751,2014,0.0,505598.0,570081.0,0.0,265757.0,528007.0,42074.0,Leisure group,recreational,1955.0
2146,79004621505,Puffing Billy Preservation Society,Other recreation and social club activity,0,0,1000,2015,0.0,539167.0,595470.0,0.0,253026.0,503794.0,91676.0,Leisure group,recreational,1955.0
2147,79004621505,Puffing Billy Preservation Society,Other recreation,0,0,1000,2016,0.0,547470.0,590749.0,0.0,310270.0,557719.0,33030.0,Leisure group,recreational,1955.0
2148,79004621505,Puffing Billy Preservation Society,Other recreation,0,0,1000,2017,0.0,552289.0,552289.0,0.0,295412.0,462969.0,89320.0,Leisure group,recreational,1955.0
2149,79004621505,Puffing Billy Preservation Society,Culture and arts,0,0,380,2018,0.0,600592.0,600592.0,0.0,351165.0,432262.0,168330.0,Leisure group,recreational,1955.0
2150,79004621505,Puffing Billy Preservation Society,Culture and arts,0,0,300,2019,0.0,494325.0,494325.0,0.0,487943.0,804458.0,-310133.0,Leisure group,recreational,1955.0
2151,79052437899,National Association Of People With HIV Australia (NAPWHA),Other health service delivery,7,2,0,2013,,,,,,,,Citizen group,disabled and health advocacy,1988.0
2152,79052437899,National Association Of People With HIV Australia (NAPWHA),Other health service delivery,7,2,6,2014,0.0,1389011.0,1389011.0,632177.0,835282.0,1467459.0,-78448.0,Citizen group,disabled and health advocacy,1988.0
2153,79052437899,National Association Of People With HIV Australia (NAPWHA),Other health service delivery,4,2,5,2015,0.0,1263370.0,1263370.0,393453.0,584243.0,977696.0,285674.0,Citizen group,disabled and health advocacy,1988.0
2154,79052437899,National Association Of People With HIV Australia (NAPWHA),Other health service delivery,6,1,5,2016,0.0,1219348.0,1223852.0,510391.0,537239.0,1047630.0,176222.0,Citizen group,disabled and health advocacy,1988.0
2155,79052437899,National Association Of People With HIV Australia (NAPWHA),Other health service delivery,6,1,5,2017,0.0,842485.0,842485.0,386929.0,400695.0,787624.0,54861.0,Citizen group,disabled and health advocacy,1988.0
2156,79052437899,National Association Of People With HIV Australia (NAPWHA),Other health service delivery,5,0,1,2018,1.0,914791.0,914791.0,441607.0,481932.0,925076.0,-10285.0,Citizen group,disabled and health advocacy,1988.0
2157,79052437899,National Association Of People With HIV Australia (NAPWHA),Other health service delivery,5,1,1,2019,1.0,916711.0,936241.0,402557.0,512237.0,914794.0,21447.0,Citizen group,disabled and health advocacy,1988.0
2158,79154823579,Foundation For Australia's Most Endangered Species Limited,Environmental activities,1,2,0,2013,,,,,,,,Citizen group,public interest,1993.0
2159,79154823579,Foundation For Australia's Most Endangered Species Limited,Environmental activities,1,2,0,2014,0.0,489007.0,489007.0,206046.0,75030.0,581421.0,-92414.0,Citizen group,public interest,1993.0
2160,79154823579,Foundation For Australia's Most Endangered Species Limited,Environmental activities,1,2,15,2015,0.0,648161.0,648161.0,198617.0,159455.0,654788.0,-6627.0,Citizen group,public interest,1993.0
2161,79154823579,Foundation For Australia's Most Endangered Species Limited,Environmental activities,1,2,0,2016,0.0,548017.0,553909.0,127784.0,134736.0,564490.0,-10581.0,Citizen group,public interest,1993.0
2162,79154823579,Foundation For Australia's Most Endangered Species Limited,Environmental activities,1,0,0,2017,1.0,672778.0,672778.0,71253.0,226493.0,726546.0,-53768.0,Citizen group,public interest,1993.0
2163,79154823579,Foundation For Australia's Most Endangered Species Limited,Environmental activities,0,2,0,2018,0.0,1344510.0,1344510.0,78407.0,0.0,762918.0,581592.0,Citizen group,public interest,1993.0
2164,79154823579,Foundation For Australia's Most Endangered Species Limited,Environmental activities,1,3,6,2019,0.0,963108.0,963108.0,247139.0,270203.0,959441.0,3667.0,Citizen group,public interest,1993.0
2165,79159245591,Musicological Society Of Australia Inc,Culture and arts,0,0,12,2013,,,,,,,,Leisure group,arts and cultural,1963.0
2166,79159245591,Musicological Society Of Australia Inc,Culture and arts,0,0,30,2014,0.0,0.0,23755.0,0.0,11205.0,27703.0,-3948.0,Leisure group,arts and cultural,1963.0
2167,79159245591,Musicological Society Of Australia Inc,Culture and arts,0,0,30,2015,0.0,0.0,27971.0,0.0,11543.0,21791.0,6180.0,Leisure group,arts and cultural,1963.0
2168,79159245591,Musicological Society Of Australia Inc,Culture and arts,0,0,30,2016,0.0,0.0,27825.0,0.0,12641.0,26091.0,1734.0,Leisure group,arts and cultural,1963.0
2169,79159245591,Musicological Society Of Australia Inc,Culture and arts,0,0,30,2017,0.0,25747.0,25747.0,0.0,11355.0,23000.0,2747.0,Leisure group,arts and cultural,1963.0
2170,79159245591,Musicological Society Of Australia Inc,Research,0,0,12,2018,0.0,26803.0,26803.0,0.0,14413.0,26923.0,-120.0,Leisure group,arts and cultural,1963.0
2171,79159245591,Musicological Society Of Australia Inc,Research,0,0,12,2019,0.0,23494.0,23494.0,0.0,10087.0,23478.0,16.0,Leisure group,arts and cultural,1963.0
2172,79160595251,The Cancer Foundation Inc.,Other health service delivery,3,36,78,2013,,,,,,,,Service Group,disabled and health advocacy,1982.0
2173,79160595251,The Cancer Foundation Inc.,Other health service delivery,3,12,30,2014,11.0,2214648.0,2214648.0,1060319.0,907641.0,1967960.0,246688.0,Service Group,disabled and health advocacy,1982.0
2174,79160595251,The Cancer Foundation Inc.,Other health service delivery,2,15,4,2015,11.0,1833233.0,1852691.0,1104099.0,824658.0,1928757.0,-76066.0,Service Group,disabled and health advocacy,1982.0
2175,79160595251,The Cancer Foundation Inc.,Other health service delivery,1,15,6,2016,10.0,1953949.0,1953949.0,1185945.0,873243.0,2059188.0,-105239.0,Service Group,disabled and health advocacy,1982.0
2176,79160595251,The Cancer Foundation Inc.,Other health service delivery,1,14,2,2017,12.0,1852489.0,1852489.0,1097555.0,839589.0,1937144.0,-84655.0,Service Group,disabled and health advocacy,1982.0
2177,79160595251,The Cancer Foundation Inc.,Other health service delivery,1,12,4,2018,24.0,2039116.0,2039116.0,985753.0,928018.0,1913771.0,125345.0,Service Group,disabled and health advocacy,1982.0
2178,79160595251,The Cancer Foundation Inc.,Other health service delivery,1,9,7,2019,20.0,1846938.0,1846938.0,1162208.0,1004230.0,2178581.0,-331643.0,Service Group,disabled and health advocacy,1982.0
2179,79348933297,The Trustee For The Bradman Museum Trust,Culture and arts,7,4,34,2013,,,,,,,,Leisure group,recreational,1987.0
2180,79348933297,The Trustee For The Bradman Museum Trust,Culture and arts,6,3,30,2014,7.0,1422465.0,1784103.0,776706.0,2148660.0,3000366.0,-1216263.0,Leisure group,recreational,1987.0
2181,79348933297,The Trustee For The Bradman Museum Trust,Culture and arts,8,2,25,2015,10.0,1736753.0,2011709.0,937166.0,2163385.0,3100551.0,-1088842.0,Leisure group,recreational,1987.0
2182,79348933297,The Trustee For The Bradman Museum Trust,Culture and arts,6,4,30,2016,15.0,1513065.0,1717420.0,969620.0,2044047.0,3013667.0,-1296247.0,Leisure group,recreational,1987.0
2183,79348933297,The Trustee For The Bradman Museum Trust,Culture and arts,6,3,15,2017,12.0,1080250.0,1156482.0,993752.0,623226.0,1631978.0,-475496.0,Leisure group,recreational,1987.0
2184,79348933297,The Trustee For The Bradman Museum Trust,Culture and arts,7,1,25,2018,6.0,1706375.0,1706375.0,852795.0,1679080.0,2546875.0,-840500.0,Leisure group,recreational,1987.0
2185,79348933297,The Trustee For The Bradman Museum Trust,Culture and arts,7,2,25,2019,8.0,2597183.0,2597183.0,869552.0,1145573.0,2030125.0,567058.0,Leisure group,recreational,1987.0
2186,79578875531,Philanthropy Australia Ltd,Other activity,5,10,0,2013,,,,,,,,Citizen group,philantrophy,1977.0
2187,79578875531,Philanthropy Australia Ltd,Other philanthropic intermediaries and voluntarism promotion,6,8,6,2014,0.0,2565284.0,2595918.0,1505571.0,1104007.0,2609578.0,-13660.0,Citizen group,philantrophy,1977.0
2188,79578875531,Philanthropy Australia Ltd,Other philanthropic intermediaries and voluntarism promotion,6,10,3,2015,0.0,2098935.0,2098935.0,1162135.0,854072.0,2016207.0,82728.0,Citizen group,philantrophy,1977.0
2189,79578875531,Philanthropy Australia Ltd,Other philanthropic intermediaries and voluntarism promotion,6,8,20,2016,0.0,2915125.0,2915125.0,1436699.0,1240211.0,2808910.0,106215.0,Citizen group,philantrophy,1977.0
2190,79578875531,Philanthropy Australia Ltd,"Economic, social and community development",9,8,20,2017,2.0,4420552.0,4420552.0,1584148.0,1788624.0,3952847.0,467705.0,Citizen group,philantrophy,1977.0
2191,79578875531,Philanthropy Australia Ltd,Other philanthropic intermediaries and voluntarism promotion,11,9,15,2018,1.0,4259905.0,4259905.0,1890708.0,1485278.0,3728486.0,531419.0,Citizen group,philantrophy,1977.0
2192,79578875531,Philanthropy Australia Ltd,Other philanthropic intermediaries and voluntarism promotion,10,11,20,2019,1.0,4158389.0,4158389.0,1852819.0,1101184.0,3708753.0,449636.0,Citizen group,philantrophy,1977.0
2193,79685451696,The Trustee For Save The Children Australia Trust,Emergency and relief,120,205,2303,2013,,,,,,,,Hybrid group,social welfare and poor,1919.0
2194,79685451696,The Trustee For Save The Children Australia Trust,"Economic, social and community development",370,0,1001,2014,0.0,21094967.0,21497718.0,1188595.0,2291239.0,21468678.0,29040.0,Hybrid group,social welfare and poor,1919.0
2195,79685451696,The Trustee For Save The Children Australia Trust,"Economic, social and community development",128,184,1000,2015,196.0,24405000.0,24804000.0,1428000.0,2939000.0,24804000.0,0.0,Hybrid group,social welfare and poor,1919.0
2196,79685451696,The Trustee For Save The Children Australia Trust,"Economic, social and community development",168,226,2850,2016,165.0,29445000.0,29445000.0,0.0,7501000.0,29445000.0,0.0,Hybrid group,social welfare and poor,1919.0
2197,79685451696,The Trustee For Save The Children Australia Trust,"Economic, social and community development",258,186,1862,2017,150.0,39356000.0,39356000.0,26005000.0,4188000.0,39356000.0,0.0,Hybrid group,social welfare and poor,1919.0
2198,79685451696,The Trustee For Save The Children Australia Trust,"Economic, social and community development",0,0,0,2018,0.0,50006000.0,50006000.0,0.0,9654000.0,50006000.0,0.0,Hybrid group,social welfare and poor,1919.0
2199,79685451696,The Trustee For Save The Children Australia Trust,"Economic, social and community development",0,0,0,2019,0.0,52087000.0,52087000.0,0.0,11286000.0,52087000.0,0.0,Hybrid group,social welfare and poor,1919.0
2204,80009808468,Australian Association For The Teaching Of English Inc,Other education,2,1,20,2013,,,,,,,,Professional group,occupational association,1964.0
2205,80009808468,Australian Association For The Teaching Of English Inc,Other education,2,1,30,2014,0.0,375387.0,375387.0,200468.0,195340.0,395808.0,-20421.0,Professional group,occupational association,1964.0
2206,80009808468,Australian Association For The Teaching Of English Inc,Other education,2,1,30,2015,0.0,518148.0,518148.0,218817.0,301727.0,520544.0,-2396.0,Professional group,occupational association,1964.0
2207,80009808468,Australian Association For The Teaching Of English Inc,Other education,2,1,30,2016,0.0,375419.0,375419.0,221384.0,129034.0,350418.0,25001.0,Professional group,occupational association,1964.0
2208,80009808468,Australian Association For The Teaching Of English Inc,Other education,3,0,30,2017,0.0,465077.0,465077.0,225906.0,210114.0,436020.0,29057.0,Professional group,occupational association,1964.0
2209,80009808468,Australian Association For The Teaching Of English Inc,Other education,3,0,30,2018,0.0,466833.0,466833.0,273501.0,239217.0,512718.0,-45885.0,Professional group,occupational association,1964.0
2210,80009808468,Australian Association For The Teaching Of English Inc,Other education,3,0,30,2019,0.0,444620.0,444620.0,256280.0,241499.0,497779.0,-53159.0,Professional group,occupational association,1964.0
2211,80494677202,Australian Mathematical Society Incorporated,,0,5,28,2013,,,,,,,,Professional group,occupational association,1956.0
2212,80494677202,Australian Mathematical Society Incorporated,Higher education,0,3,30,2014,1.0,0.0,127640.0,10624.0,38369.0,138013.0,10372.0,Professional group,occupational association,1956.0
2213,80494677202,Australian Mathematical Society Incorporated,Higher education,0,0,30,2015,0.0,0.0,118107.0,8930.0,35631.0,160040.0,-41933.0,Professional group,occupational association,1956.0
2214,80494677202,Australian Mathematical Society Incorporated,Higher education,0,0,30,2016,0.0,0.0,123724.0,4881.0,21364.0,187160.0,-63436.0,Professional group,occupational association,1956.0
2215,80494677202,Australian Mathematical Society Incorporated,Higher education,0,0,32,2017,0.0,131492.0,131492.0,0.0,57436.0,190033.0,-58541.0,Professional group,occupational association,1956.0
2216,80494677202,Australian Mathematical Society Incorporated,Higher education,0,0,30,2018,0.0,127441.0,127441.0,0.0,39451.0,187241.0,-59800.0,Professional group,occupational association,1956.0
2217,80494677202,Australian Mathematical Society Incorporated,Higher education,0,0,31,2019,0.0,144763.0,144763.0,0.0,22217.0,186364.0,-41601.0,Professional group,occupational association,1956.0
2218,80931522157,Starlight Children's Foundation Australia,Other activity,76,180,1566,2013,,,,,,,,Service Group,disabled and health advocacy,1988.0
2219,80931522157,Starlight Children's Foundation Australia,Other activity,79,92,1001,2014,98.0,29975454.0,30313721.0,11823692.0,18814341.0,30638033.0,-324312.0,Service Group,disabled and health advocacy,1988.0
2220,80931522157,Starlight Children's Foundation Australia,Other health service delivery,82,65,1500,2015,100.0,35339062.0,35759930.0,12587942.0,18171478.0,30759420.0,5000510.0,Service Group,disabled and health advocacy,1988.0
2221,80931522157,Starlight Children's Foundation Australia,Other health service delivery,68,104,3000,2016,127.0,34969046.0,35473631.0,14350465.0,19938758.0,34289223.0,1184408.0,Service Group,disabled and health advocacy,1988.0
2222,80931522157,Starlight Children's Foundation Australia,Other health service delivery,91,126,2664,2017,122.0,33908561.0,34412537.0,15703956.0,15255114.0,30959070.0,3453467.0,Service Group,disabled and health advocacy,1988.0
2223,80931522157,Starlight Children's Foundation Australia,Hospital services and rehabilitation activities,82,109,2000,2018,150.0,31189085.0,31163138.0,16816750.0,18701972.0,35518722.0,-4355584.0,Service Group,disabled and health advocacy,1988.0
2224,80931522157,Starlight Children's Foundation Australia,Hospital services and rehabilitation activities,95,125,2000,2019,177.0,34126146.0,35040602.0,18192355.0,22055825.0,40371642.0,-5331040.0,Service Group,disabled and health advocacy,1988.0
2236,81004082928,The Australian Institute Of Refrigeration; Air Conditioning And Heating (Incorporated),Other education,14,3,200,2013,,,,,,,,Business association,business organization,1920.0
2237,81004082928,The Australian Institute Of Refrigeration; Air Conditioning And Heating (Incorporated),Other education,14,2,76,2014,0.0,3614689.0,3614689.0,1619858.0,1801729.0,3441704.0,172985.0,Business association,business organization,1920.0
2238,81004082928,The Australian Institute Of Refrigeration; Air Conditioning And Heating (Incorporated),Other education,13,4,0,2015,2.0,101969.0,3512247.0,1548933.0,1779675.0,3357650.0,154597.0,Business association,business organization,1920.0
2239,81004082928,The Australian Institute Of Refrigeration; Air Conditioning And Heating (Incorporated),Other education,16,4,0,2016,0.0,3664784.0,3714002.0,1749617.0,1962731.0,3712348.0,1654.0,Business association,business organization,1920.0
